# time                          signal
1.895203999999999951e+03  1.076615384615384556e+02
1.895288000000000011e+03  1.079076923076923009e+02
1.895371000000000095e+03  1.042846153846153641e+02
1.895454999999999927e+03  1.060999999999999943e+02
1.895538000000000011e+03  1.021230769230769369e+02
1.895623000000000047e+03  1.013769230769230774e+02
1.895707000000000107e+03  9.941538461538462457e+01
1.895789999999999964e+03  9.721538461538460751e+01
1.895874000000000024e+03  9.089999999999999147e+01
1.895958000000000084e+03  8.853076923076923777e+01
1.896041999999999916e+03  8.515384615384616041e+01
1.896124000000000024e+03  8.251538461538461888e+01
1.896205999999999904e+03  8.153846153846156142e+01
1.896289999999999964e+03  7.783076923076923492e+01
1.896373000000000047e+03  7.399230769230770477e+01
1.896455999999999904e+03  7.340769230769230091e+01
1.896539999999999964e+03  6.953846153846153300e+01
1.896624000000000024e+03  6.958461538461537543e+01
1.896708000000000084e+03  6.596923076923077645e+01
1.896790999999999940e+03  6.329230769230769482e+01
1.896874000000000024e+03  6.023846153846154294e+01
1.896958000000000084e+03  5.814615384615384386e+01
1.897041999999999916e+03  5.540769230769231513e+01
1.897123000000000047e+03  5.242307692307691269e+01
1.897203999999999951e+03  5.511538461538460609e+01
1.897288000000000011e+03  4.909230769230768487e+01
1.897371000000000095e+03  4.648461538461538112e+01
1.897454999999999927e+03  4.588461538461538680e+01
1.897538000000000011e+03  4.429999999999999716e+01
1.897623000000000047e+03  4.376923076923076650e+01
1.897707000000000107e+03  4.491538461538461036e+01
1.897789999999999964e+03  4.303076923076923777e+01
1.897874000000000024e+03  4.236153846153845848e+01
1.897958000000000084e+03  4.265384615384615330e+01
1.898041999999999916e+03  4.235384615384614904e+01
1.898123000000000047e+03  4.283076923076923492e+01
1.898203999999999951e+03  4.450000000000000000e+01
1.898288000000000011e+03  4.270769230769231228e+01
1.898371000000000095e+03  4.483846153846153726e+01
1.898454999999999927e+03  4.538461538461539391e+01
1.898538000000000011e+03  4.360769230769230376e+01
1.898623000000000047e+03  4.090769230769231513e+01
1.898707000000000107e+03  3.856923076923077076e+01
1.898789999999999964e+03  3.546923076923077645e+01
1.898874000000000024e+03  3.459999999999999432e+01
1.898958000000000084e+03  3.391538461538461746e+01
1.899041999999999916e+03  3.279230769230769482e+01
1.899123000000000047e+03  3.201538461538461888e+01
1.899203999999999951e+03  2.906923076923076721e+01
1.899288000000000011e+03  2.626923076923076650e+01
1.899371000000000095e+03  2.287692307692308091e+01
1.899454999999999927e+03  2.026153846153846061e+01
1.899538000000000011e+03  1.984615384615384670e+01
1.899623000000000047e+03  1.910769230769230731e+01
1.899707000000000107e+03  1.903846153846154010e+01
1.899789999999999964e+03  1.876923076923077005e+01
1.899874000000000024e+03  1.890000000000000213e+01
1.899958000000000084e+03  1.945384615384615756e+01
1.900041999999999916e+03  1.790000000000000213e+01
1.900123000000000047e+03  1.671538461538461462e+01
1.900203999999999951e+03  1.740769230769230802e+01
1.900288000000000011e+03  1.799230769230769411e+01
1.900371000000000095e+03  1.689999999999999858e+01
1.900454999999999927e+03  1.593846153846153690e+01
1.900538000000000011e+03  1.461538461538461675e+01
1.900623000000000047e+03  1.371538461538461640e+01
1.900707000000000107e+03  1.253076923076923421e+01
1.900789999999999964e+03  1.142307692307692335e+01
1.900874000000000024e+03  1.066923076923077041e+01
1.900958000000000084e+03  9.469230769230769340e+00
1.901041999999999916e+03  8.015384615384617106e+00
1.901123000000000047e+03  7.076923076923078426e+00
1.901203999999999951e+03  6.600000000000000533e+00
1.901288000000000011e+03  6.015384615384615330e+00
1.901371000000000095e+03  4.846153846153845812e+00
1.901454999999999927e+03  4.269230769230769162e+00
1.901538000000000011e+03  4.946153846153846345e+00
1.901623000000000047e+03  4.915384615384614797e+00
1.901707000000000107e+03  6.200000000000001066e+00
1.901789999999999964e+03  5.630769230769231193e+00
1.901874000000000024e+03  5.992307692307692335e+00
1.901958000000000084e+03  4.869230769230769695e+00
1.902041999999999916e+03  4.238461538461538503e+00
1.902123000000000047e+03  4.438461538461537792e+00
1.902203999999999951e+03  5.276923076923076827e+00
1.902288000000000011e+03  7.299999999999998934e+00
1.902371000000000095e+03  8.138461538461537970e+00
1.902454999999999927e+03  7.784615384615384492e+00
1.902538000000000011e+03  8.853846153846154365e+00
1.902623000000000047e+03  1.032307692307692193e+01
1.902707000000000107e+03  1.205384615384615365e+01
1.902789999999999964e+03  1.380769230769230838e+01
1.902874000000000024e+03  1.567692307692307807e+01
1.902958000000000084e+03  1.740769230769230802e+01
1.903041999999999916e+03  2.079230769230768772e+01
1.903123000000000047e+03  2.436923076923076437e+01
1.903203999999999951e+03  2.550000000000000000e+01
1.903288000000000011e+03  2.951538461538461533e+01
1.903371000000000095e+03  3.313076923076923208e+01
1.903454999999999927e+03  3.766923076923076508e+01
1.903538000000000011e+03  4.157692307692308020e+01
1.903623000000000047e+03  4.364615384615383675e+01
1.903707000000000107e+03  4.622307692307692406e+01
1.903789999999999964e+03  5.000000000000000000e+01
1.903874000000000024e+03  5.170769230769231939e+01
1.903958000000000084e+03  5.520769230769230518e+01
1.904041999999999916e+03  5.959999999999999432e+01
1.904124000000000024e+03  6.350000000000000000e+01
1.904205999999999904e+03  6.366923076923077218e+01
1.904289999999999964e+03  6.920000000000000284e+01
1.904373000000000047e+03  6.909230769230768487e+01
1.904455999999999904e+03  7.039230769230769624e+01
1.904539999999999964e+03  7.154615384615384244e+01
1.904624000000000024e+03  7.850000000000000000e+01
1.904708000000000084e+03  8.261538461538461320e+01
1.904790999999999940e+03  8.289230769230768203e+01
1.904874000000000024e+03  8.353076923076923777e+01
1.904958000000000084e+03  8.475384615384615472e+01
1.905041999999999916e+03  8.873846153846153584e+01
1.905123000000000047e+03  8.979999999999998295e+01
1.905203999999999951e+03  8.939230769230768203e+01
1.905288000000000011e+03  9.562307692307693685e+01
1.905371000000000095e+03  1.024153846153846246e+02
1.905454999999999927e+03  1.046538461538461604e+02
1.905538000000000011e+03  1.034769230769230859e+02
1.905623000000000047e+03  1.004846153846153811e+02
1.905707000000000107e+03  9.774615384615384528e+01
1.905789999999999964e+03  9.758461538461538964e+01
1.905874000000000024e+03  9.994615384615384812e+01
1.905958000000000084e+03  1.019000000000000057e+02
1.906041999999999916e+03  1.089076923076923009e+02
1.906123000000000047e+03  1.056769230769230745e+02
1.906203999999999951e+03  1.053230769230769255e+02
1.906288000000000011e+03  1.005461538461538424e+02
1.906371000000000095e+03  9.543846153846152447e+01
1.906454999999999927e+03  9.000000000000000000e+01
1.906538000000000011e+03  9.268461538461539817e+01
1.906623000000000047e+03  1.007230769230769312e+02
1.906707000000000107e+03  1.044769230769230575e+02
1.906789999999999964e+03  1.029538461538461434e+02
1.906874000000000024e+03  1.013538461538461490e+02
1.906958000000000084e+03  9.912307692307692264e+01
1.907041999999999916e+03  9.740000000000001990e+01
1.907123000000000047e+03  9.107692307692308020e+01
1.907203999999999951e+03  9.585384615384616325e+01
1.907288000000000011e+03  9.705384615384613767e+01
1.907371000000000095e+03  1.026538461538461604e+02
1.907454999999999927e+03  1.037384615384615358e+02
1.907538000000000011e+03  1.004615384615384812e+02
1.907623000000000047e+03  9.501538461538463309e+01
1.907707000000000107e+03  8.483076923076922071e+01
1.907789999999999964e+03  8.444615384615384812e+01
1.907874000000000024e+03  8.293846153846153868e+01
1.907958000000000084e+03  8.361538461538461320e+01
1.908041999999999916e+03  8.350769230769229523e+01
1.908124000000000024e+03  8.873846153846153584e+01
1.908205999999999904e+03  9.292307692307693401e+01
1.908289999999999964e+03  8.616923076923077929e+01
1.908373000000000047e+03  8.361538461538459899e+01
1.908455999999999904e+03  8.080000000000001137e+01
1.908539999999999964e+03  8.200769230769229523e+01
1.908624000000000024e+03  8.294615384615384812e+01
1.908708000000000084e+03  8.709230769230769909e+01
1.908790999999999940e+03  8.753846153846156142e+01
1.908874000000000024e+03  8.476153846153846416e+01
1.908958000000000084e+03  8.243846153846153868e+01
1.909041999999999916e+03  8.085384615384614904e+01
1.909123000000000047e+03  7.875384615384615472e+01
1.909203999999999951e+03  7.212307692307692264e+01
1.909288000000000011e+03  6.846923076923077645e+01
1.909371000000000095e+03  7.147692307692308589e+01
1.909454999999999927e+03  7.257692307692308020e+01
1.909538000000000011e+03  7.089230769230769624e+01
1.909623000000000047e+03  6.765384615384616041e+01
1.909707000000000107e+03  6.443076923076924345e+01
1.909789999999999964e+03  5.701538461538462599e+01
1.909874000000000024e+03  5.572307692307693117e+01
1.909958000000000084e+03  5.268461538461539106e+01
1.910041999999999916e+03  5.158461538461539675e+01
1.910123000000000047e+03  4.848461538461538112e+01
1.910203999999999951e+03  4.888461538461538680e+01
1.910288000000000011e+03  4.882307692307692548e+01
1.910371000000000095e+03  4.196923076923076223e+01
1.910454999999999927e+03  3.555384615384615188e+01
1.910538000000000011e+03  2.904615384615384954e+01
1.910623000000000047e+03  2.681538461538461604e+01
1.910707000000000107e+03  2.377692307692307949e+01
1.910789999999999964e+03  2.315384615384615330e+01
1.910874000000000024e+03  2.323076923076922995e+01
1.910958000000000084e+03  2.067692307692307807e+01
1.911041999999999916e+03  1.955384615384615188e+01
1.911123000000000047e+03  1.826153846153845706e+01
1.911203999999999951e+03  1.729230769230768772e+01
1.911288000000000011e+03  1.427692307692307594e+01
1.911371000000000095e+03  9.900000000000002132e+00
1.911454999999999927e+03  9.546153846153845990e+00
1.911538000000000011e+03  8.838461538461540812e+00
1.911623000000000047e+03  8.407692307692308020e+00
1.911707000000000107e+03  7.884615384615385913e+00
1.911789999999999964e+03  7.469230769230770228e+00
1.911874000000000024e+03  5.915384615384614797e+00
1.911958000000000084e+03  5.284615384615384492e+00
1.912041999999999916e+03  5.376923076923077360e+00
1.912124000000000024e+03  4.961538461538461675e+00
1.912205999999999904e+03  5.669230769230768630e+00
1.912289999999999964e+03  5.738461538461537614e+00
1.912373000000000047e+03  5.538461538461538325e+00
1.912455999999999904e+03  5.815384615384615152e+00
1.912539999999999964e+03  5.823076923076923705e+00
1.912624000000000024e+03  6.161538461538460965e+00
1.912708000000000084e+03  6.223076923076922284e+00
1.912790999999999940e+03  5.715384615384615508e+00
1.912874000000000024e+03  5.130769230769230305e+00
1.912958000000000084e+03  4.561538461538460432e+00
1.913041999999999916e+03  4.253846153846153832e+00
1.913123000000000047e+03  3.907692307692307576e+00
1.913203999999999951e+03  4.023076923076922995e+00
1.913288000000000011e+03  3.200000000000000178e+00
1.913371000000000095e+03  2.707692307692307843e+00
1.913454999999999927e+03  3.046153846153846434e+00
1.913538000000000011e+03  2.592307692307692424e+00
1.913623000000000047e+03  2.638461538461538414e+00
1.913707000000000107e+03  2.676923076923076739e+00
1.913789999999999964e+03  4.838461538461538147e+00
1.913874000000000024e+03  5.384615384615385025e+00
1.913958000000000084e+03  6.853846153846153477e+00
1.914041999999999916e+03  7.553846153846152767e+00
1.914123000000000047e+03  8.323076923076921929e+00
1.914203999999999951e+03  9.923076923076923350e+00
1.914288000000000011e+03  1.082307692307692193e+01
1.914371000000000095e+03  1.252307692307692477e+01
1.914454999999999927e+03  1.530000000000000249e+01
1.914538000000000011e+03  1.777692307692307949e+01
1.914623000000000047e+03  2.283076923076922782e+01
1.914707000000000107e+03  2.747692307692307523e+01
1.914789999999999964e+03  3.236923076923077502e+01
1.914874000000000024e+03  3.438461538461539391e+01
1.914958000000000084e+03  4.253846153846154721e+01
1.915041999999999916e+03  5.025384615384616183e+01
1.915123000000000047e+03  5.847692307692307878e+01
1.915203999999999951e+03  6.382307692307692548e+01
1.915288000000000011e+03  6.904615384615384244e+01
1.915371000000000095e+03  7.344615384615384812e+01
1.915454999999999927e+03  7.576923076923077360e+01
1.915538000000000011e+03  7.870769230769231228e+01
1.915623000000000047e+03  8.285384615384616325e+01
1.915707000000000107e+03  8.603076923076922355e+01
1.915789999999999964e+03  9.026153846153844995e+01
1.915874000000000024e+03  9.450000000000000000e+01
1.915958000000000084e+03  9.894615384615386233e+01
1.916041999999999916e+03  9.699230769230770477e+01
1.916124000000000024e+03  9.231538461538460183e+01
1.916205999999999904e+03  8.916923076923075087e+01
1.916289999999999964e+03  8.933076923076922071e+01
1.916373000000000047e+03  9.090000000000000568e+01
1.916455999999999904e+03  9.223846153846155005e+01
1.916539999999999964e+03  9.739230769230769624e+01
1.916624000000000024e+03  1.008076923076923066e+02
1.916708000000000084e+03  1.058538461538461490e+02
1.916790999999999940e+03  1.068461538461538396e+02
1.916874000000000024e+03  1.122615384615384500e+02
1.916958000000000084e+03  1.174461538461538623e+02
1.917041999999999916e+03  1.241230769230769369e+02
1.917123000000000047e+03  1.370769230769230944e+02
1.917203999999999951e+03  1.491538461538461604e+02
1.917288000000000011e+03  1.526307692307692321e+02
1.917371000000000095e+03  1.584923076923076906e+02
1.917454999999999927e+03  1.666461538461538225e+02
1.917538000000000011e+03  1.721615384615384414e+02
1.917623000000000047e+03  1.709461538461538339e+02
1.917707000000000107e+03  1.709846153846154095e+02
1.917789999999999964e+03  1.691461538461538225e+02
1.917874000000000024e+03  1.694000000000000341e+02
1.917958000000000084e+03  1.623846153846153868e+02
1.918041999999999916e+03  1.614692307692307622e+02
1.918123000000000047e+03  1.591538461538461604e+02
1.918203999999999951e+03  1.495769230769230660e+02
1.918288000000000011e+03  1.438923076923076962e+02
1.918371000000000095e+03  1.453307692307692207e+02
1.918454999999999927e+03  1.405461538461538282e+02
1.918538000000000011e+03  1.301384615384615415e+02
1.918623000000000047e+03  1.280230769230769283e+02
1.918707000000000107e+03  1.281923076923077076e+02
1.918789999999999964e+03  1.255692307692307708e+02
1.918874000000000024e+03  1.265538461538461803e+02
1.918958000000000084e+03  1.309692307692307622e+02
1.919041999999999916e+03  1.316461538461538510e+02
1.919123000000000047e+03  1.266923076923076934e+02
1.919203999999999951e+03  1.206538461538461320e+02
1.919288000000000011e+03  1.171769230769230603e+02
1.919371000000000095e+03  1.116538461538461604e+02
1.919454999999999927e+03  1.054230769230769198e+02
1.919538000000000011e+03  1.044076923076923009e+02
1.919623000000000047e+03  1.051461538461538510e+02
1.919707000000000107e+03  1.039461538461538623e+02
1.919789999999999964e+03  9.731538461538463025e+01
1.919874000000000024e+03  9.493846153846155289e+01
1.919958000000000084e+03  8.860769230769230376e+01
1.920041999999999916e+03  7.786923076923076792e+01
1.920124000000000024e+03  7.203076923076923777e+01
1.920205999999999904e+03  6.783076923076923492e+01
1.920289999999999964e+03  6.718461538461539817e+01
1.920373000000000047e+03  6.390000000000000568e+01
1.920455999999999904e+03  6.235384615384614904e+01
1.920539999999999964e+03  6.193076923076922213e+01
1.920624000000000024e+03  5.899230769230768345e+01
1.920708000000000084e+03  5.550769230769230234e+01
1.920790999999999940e+03  5.066923076923076508e+01
1.920874000000000024e+03  5.161538461538461320e+01
1.920958000000000084e+03  5.167692307692308162e+01
1.921041999999999916e+03  5.206923076923077787e+01
1.921123000000000047e+03  5.147692307692307878e+01
1.921203999999999951e+03  5.130000000000000426e+01
1.921288000000000011e+03  4.897692307692307168e+01
1.921371000000000095e+03  4.489230769230768203e+01
1.921454999999999927e+03  4.401538461538461178e+01
1.921538000000000011e+03  4.170000000000000995e+01
1.921623000000000047e+03  4.103846153846154010e+01
1.921707000000000107e+03  4.443846153846153157e+01
1.921789999999999964e+03  4.242307692307691269e+01
1.921874000000000024e+03  3.929999999999999716e+01
1.921958000000000084e+03  3.720769230769230518e+01
1.922041999999999916e+03  3.429230769230769482e+01
1.922123000000000047e+03  2.976923076923076650e+01
1.922203999999999951e+03  2.744615384615384812e+01
1.922288000000000011e+03  2.596923076923076579e+01
1.922371000000000095e+03  2.457692307692307310e+01
1.922454999999999927e+03  2.453076923076923066e+01
1.922538000000000011e+03  2.250000000000000000e+01
1.922623000000000047e+03  2.117692307692307452e+01
1.922707000000000107e+03  1.822307692307692406e+01
1.922789999999999964e+03  1.198461538461538289e+01
1.922874000000000024e+03  1.098461538461538467e+01
1.922958000000000084e+03  1.113076923076923208e+01
1.923041999999999916e+03  1.083076923076923137e+01
1.923123000000000047e+03  9.484615384615384670e+00
1.923203999999999951e+03  1.034615384615384670e+01
1.923288000000000011e+03  1.124615384615384528e+01
1.923371000000000095e+03  1.173076923076922995e+01
1.923454999999999927e+03  1.114615384615384386e+01
1.923538000000000011e+03  8.976923076923075229e+00
1.923623000000000047e+03  9.053846153846153655e+00
1.923707000000000107e+03  9.092307692307691980e+00
1.923789999999999964e+03  1.012307692307692264e+01
1.923874000000000024e+03  1.200000000000000000e+01
1.923958000000000084e+03  1.466923076923077041e+01
1.924041999999999916e+03  1.710000000000000142e+01
1.924124000000000024e+03  1.911538461538461675e+01
1.924205999999999904e+03  2.227692307692307594e+01
1.924289999999999964e+03  2.385384615384615614e+01
1.924373000000000047e+03  2.523846153846153939e+01
1.924455999999999904e+03  2.606923076923077076e+01
1.924539999999999964e+03  2.641538461538461746e+01
1.924624000000000024e+03  2.932307692307692548e+01
1.924708000000000084e+03  3.097692307692307878e+01
1.924790999999999940e+03  3.482307692307692548e+01
1.924874000000000024e+03  3.886153846153846558e+01
1.924958000000000084e+03  4.228461538461538538e+01
1.925041999999999916e+03  4.414615384615385096e+01
1.925123000000000047e+03  4.540769230769230091e+01
1.925203999999999951e+03  5.065384615384615330e+01
1.925288000000000011e+03  5.629999999999999005e+01
1.925371000000000095e+03  6.053076923076923066e+01
1.925454999999999927e+03  7.029230769230768772e+01
1.925538000000000011e+03  7.738461538461538680e+01
1.925623000000000047e+03  8.563846153846154152e+01
1.925707000000000107e+03  9.068461538461539817e+01
1.925789999999999964e+03  9.331538461538463025e+01
1.925874000000000024e+03  9.746923076923077645e+01
1.925958000000000084e+03  1.013923076923076962e+02
1.926041999999999916e+03  1.020153846153846331e+02
1.926123000000000047e+03  1.049769230769231001e+02
1.926203999999999951e+03  1.079076923076923151e+02
1.926288000000000011e+03  1.093692307692307679e+02
1.926371000000000095e+03  1.082538461538461689e+02
1.926454999999999927e+03  1.109307692307692434e+02
1.926538000000000011e+03  1.087461538461538453e+02
1.926623000000000047e+03  1.114692307692307622e+02
1.926707000000000107e+03  1.114461538461538481e+02
1.926789999999999964e+03  1.154153846153846104e+02
1.926874000000000024e+03  1.206230769230769226e+02
1.926958000000000084e+03  1.199692307692307622e+02
1.927041999999999916e+03  1.175999999999999943e+02
1.927123000000000047e+03  1.177846153846153641e+02
1.927203999999999951e+03  1.186615384615384414e+02
1.927288000000000011e+03  1.189538461538461434e+02
1.927371000000000095e+03  1.183999999999999631e+02
1.927454999999999927e+03  1.164384615384615245e+02
1.927538000000000011e+03  1.169615384615384670e+02
1.927623000000000047e+03  1.159153846153846246e+02
1.927707000000000107e+03  1.149384615384615529e+02
1.927789999999999964e+03  1.163384615384615444e+02
1.927874000000000024e+03  1.142230769230769312e+02
1.927958000000000084e+03  1.157999999999999829e+02
1.928041999999999916e+03  1.207923076923077019e+02
1.928124000000000024e+03  1.244846153846153811e+02
1.928205999999999904e+03  1.290999999999999943e+02
1.928289999999999964e+03  1.281923076923076792e+02
1.928373000000000047e+03  1.265538461538461519e+02
1.928455999999999904e+03  1.254923076923076763e+02
1.928539999999999964e+03  1.285307692307692093e+02
1.928624000000000024e+03  1.258769230769230774e+02
1.928708000000000084e+03  1.229076923076923151e+02
1.928790999999999940e+03  1.187153846153846359e+02
1.928874000000000024e+03  1.158461538461538396e+02
1.928958000000000084e+03  1.152000000000000171e+02
1.929041999999999916e+03  1.124846153846153811e+02
1.929123000000000047e+03  1.083461538461538396e+02
1.929203999999999951e+03  1.020153846153846047e+02
1.929288000000000011e+03  9.743846153846152447e+01
1.929371000000000095e+03  9.996153846153843858e+01
1.929454999999999927e+03  1.073461538461538396e+02
1.929538000000000011e+03  1.081538461538461604e+02
1.929623000000000047e+03  1.057153846153846075e+02
1.929707000000000107e+03  1.021538461538461604e+02
1.929789999999999964e+03  1.006076923076923180e+02
1.929874000000000024e+03  9.856923076923077076e+01
1.929958000000000084e+03  9.480000000000001137e+01
1.930041999999999916e+03  8.838461538461538680e+01
1.930123000000000047e+03  8.256923076923077076e+01
1.930203999999999951e+03  7.825384615384615472e+01
1.930288000000000011e+03  7.824615384615384528e+01
1.930371000000000095e+03  7.588461538461538680e+01
1.930454999999999927e+03  6.879999999999999716e+01
1.930538000000000011e+03  5.683846153846153726e+01
1.930623000000000047e+03  5.399230769230769056e+01
1.930707000000000107e+03  5.145384615384614335e+01
1.930789999999999964e+03  5.096153846153845990e+01
1.930874000000000024e+03  4.919999999999999574e+01
1.930958000000000084e+03  4.643846153846153868e+01
1.931041999999999916e+03  4.497692307692307168e+01
1.931123000000000047e+03  4.383076923076923492e+01
1.931203999999999951e+03  4.307692307692308020e+01
1.931288000000000011e+03  4.023846153846154294e+01
1.931371000000000095e+03  3.823846153846154294e+01
1.931454999999999927e+03  3.595384615384615756e+01
1.931538000000000011e+03  3.419230769230769340e+01
1.931623000000000047e+03  3.366923076923077218e+01
1.931707000000000107e+03  2.959230769230769198e+01
1.931789999999999964e+03  2.717692307692308162e+01
1.931874000000000024e+03  2.546153846153845990e+01
1.931958000000000084e+03  2.516153846153845919e+01
1.932041999999999916e+03  2.443076923076922924e+01
1.932124000000000024e+03  2.306923076923076721e+01
1.932205999999999904e+03  2.191538461538461746e+01
1.932289999999999964e+03  2.061538461538461675e+01
1.932373000000000047e+03  2.039230769230769269e+01
1.932455999999999904e+03  1.941538461538461746e+01
1.932539999999999964e+03  1.869999999999999929e+01
1.932624000000000024e+03  1.999230769230769411e+01
1.932708000000000084e+03  1.993076923076923279e+01
1.932790999999999940e+03  1.886153846153846203e+01
1.932874000000000024e+03  1.783076923076923492e+01
1.932958000000000084e+03  1.621538461538461462e+01
1.933041999999999916e+03  1.373846153846153761e+01
1.933123000000000047e+03  1.253846153846153832e+01
1.933203999999999951e+03  1.232307692307692193e+01
1.933288000000000011e+03  1.219999999999999929e+01
1.933371000000000095e+03  1.113846153846153975e+01
1.933454999999999927e+03  1.011538461538461497e+01
1.933538000000000011e+03  9.130769230769230305e+00
1.933623000000000047e+03  8.553846153846155431e+00
1.933707000000000107e+03  6.269230769230770051e+00
1.933789999999999964e+03  6.423076923076923350e+00
1.933874000000000024e+03  8.576923076923076650e+00
1.933958000000000084e+03  9.030769230769230660e+00
1.934041999999999916e+03  9.538461538461538325e+00
1.934123000000000047e+03  1.024615384615384706e+01
1.934203999999999951e+03  1.073076923076922995e+01
1.934288000000000011e+03  1.080769230769230838e+01
1.934371000000000095e+03  1.153846153846153832e+01
1.934454999999999927e+03  1.343846153846153690e+01
1.934538000000000011e+03  1.580000000000000071e+01
1.934623000000000047e+03  1.798461538461538467e+01
1.934707000000000107e+03  1.995384615384615046e+01
1.934789999999999964e+03  2.096923076923076579e+01
1.934874000000000024e+03  2.301538461538461533e+01
1.934958000000000084e+03  2.634615384615384670e+01
1.935041999999999916e+03  2.983076923076923137e+01
1.935123000000000047e+03  3.251538461538461178e+01
1.935203999999999951e+03  3.683846153846153726e+01
1.935288000000000011e+03  4.314615384615384386e+01
1.935371000000000095e+03  5.064615384615384386e+01
1.935454999999999927e+03  5.741538461538461036e+01
1.935538000000000011e+03  6.349230769230769766e+01
1.935623000000000047e+03  7.063076923076923208e+01
1.935707000000000107e+03  7.788461538461538680e+01
1.935789999999999964e+03  8.452307692307691411e+01
1.935874000000000024e+03  8.994615384615386233e+01
1.935958000000000084e+03  9.543076923076924345e+01
1.936041999999999916e+03  9.627692307692308304e+01
1.936124000000000024e+03  1.030846153846153754e+02
1.936205999999999904e+03  1.089692307692307764e+02
1.936289999999999964e+03  1.149769230769230859e+02
1.936373000000000047e+03  1.229461538461538623e+02
1.936455999999999904e+03  1.305307692307692093e+02
1.936539999999999964e+03  1.396384615384615415e+02
1.936624000000000024e+03  1.480538461538461377e+02
1.936708000000000084e+03  1.492692307692307736e+02
1.936790999999999940e+03  1.534076923076923151e+02
1.936874000000000024e+03  1.587615384615384642e+02
1.936958000000000084e+03  1.684692307692307622e+02
1.937041999999999916e+03  1.780923076923077133e+02
1.937123000000000047e+03  1.890384615384615472e+02
1.937203999999999951e+03  1.908000000000000114e+02
1.937288000000000011e+03  1.970692307692307850e+02
1.937371000000000095e+03  1.951999999999999886e+02
1.937454999999999927e+03  1.917846153846153925e+02
1.937538000000000011e+03  1.885846153846153754e+02
1.937623000000000047e+03  1.868692307692307395e+02
1.937707000000000107e+03  1.814923076923076906e+02
1.937789999999999964e+03  1.836999999999999886e+02
1.937874000000000024e+03  1.860153846153846473e+02
1.937958000000000084e+03  1.835692307692307850e+02
1.938041999999999916e+03  1.880692307692307850e+02
1.938123000000000047e+03  1.843000000000000114e+02
1.938203999999999951e+03  1.781307692307692605e+02
1.938288000000000011e+03  1.779307692307692150e+02
1.938371000000000095e+03  1.775769230769230660e+02
1.938454999999999927e+03  1.799461538461538339e+02
1.938538000000000011e+03  1.788692307692307395e+02
1.938623000000000047e+03  1.761769230769230887e+02
1.938707000000000107e+03  1.691923076923076792e+02
1.938789999999999964e+03  1.720923076923077133e+02
1.938874000000000024e+03  1.743153846153846018e+02
1.938958000000000084e+03  1.709307692307692719e+02
1.939041999999999916e+03  1.709307692307692150e+02
1.939123000000000047e+03  1.632923076923077019e+02
1.939203999999999951e+03  1.628999999999999773e+02
1.939288000000000011e+03  1.627153846153846075e+02
1.939371000000000095e+03  1.587461538461538453e+02
1.939454999999999927e+03  1.484846153846154095e+02
1.939538000000000011e+03  1.430538461538461661e+02
1.939623000000000047e+03  1.403769230769230774e+02
1.939707000000000107e+03  1.411384615384615415e+02
1.939789999999999964e+03  1.406230769230769226e+02
1.939874000000000024e+03  1.335999999999999659e+02
1.939958000000000084e+03  1.291769230769230603e+02
1.940041999999999916e+03  1.248846153846153726e+02
1.940124000000000024e+03  1.259076923076923009e+02
1.940205999999999904e+03  1.208692307692307679e+02
1.940289999999999964e+03  1.134692307692307764e+02
1.940373000000000047e+03  1.096615384615384698e+02
1.940455999999999904e+03  1.096692307692307793e+02
1.940539999999999964e+03  1.101230769230769226e+02
1.940624000000000024e+03  1.093692307692307679e+02
1.940708000000000084e+03  1.077076923076922981e+02
1.940790999999999940e+03  1.012230769230769170e+02
1.940874000000000024e+03  9.721538461538460751e+01
1.940958000000000084e+03  9.790769230769228670e+01
1.941041999999999916e+03  9.572307692307693117e+01
1.941123000000000047e+03  9.476923076923077360e+01
1.941203999999999951e+03  8.968461538461536975e+01
1.941288000000000011e+03  8.709999999999999432e+01
1.941371000000000095e+03  8.498461538461538112e+01
1.941454999999999927e+03  8.181538461538460183e+01
1.941538000000000011e+03  7.763846153846154152e+01
1.941623000000000047e+03  7.854615384615384244e+01
1.941707000000000107e+03  7.978461538461539249e+01
1.941789999999999964e+03  8.160769230769231797e+01
1.941874000000000024e+03  8.062307692307692264e+01
1.941958000000000084e+03  7.830769230769229239e+01
1.942041999999999916e+03  7.292307692307691980e+01
1.942123000000000047e+03  6.694615384615384812e+01
1.942203999999999951e+03  6.145384615384615756e+01
1.942288000000000011e+03  5.546923076923077645e+01
1.942371000000000095e+03  5.347692307692308589e+01
1.942454999999999927e+03  5.144615384615384812e+01
1.942538000000000011e+03  4.871538461538462172e+01
1.942623000000000047e+03  4.783846153846154436e+01
1.942707000000000107e+03  4.459230769230769909e+01
1.942789999999999964e+03  4.098461538461538112e+01
1.942874000000000024e+03  3.501538461538461888e+01
1.942958000000000084e+03  3.277692307692307594e+01
1.943041999999999916e+03  3.301538461538461178e+01
1.943123000000000047e+03  3.322307692307692406e+01
1.943203999999999951e+03  3.191538461538461746e+01
1.943288000000000011e+03  3.070769230769230518e+01
1.943371000000000095e+03  2.955384615384615188e+01
1.943454999999999927e+03  2.802307692307692477e+01
1.943538000000000011e+03  2.560000000000000142e+01
1.943623000000000047e+03  2.406923076923077076e+01
1.943707000000000107e+03  2.177692307692307949e+01
